,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2013-04-14,104154.45999999996,113924.26000000001,113779.32999999999,97738.06999999998,132592.14,99515.36000000002,117633.50999999998,100299.15999999999,93653.50000000001,101370.20999999999,97490.88,107522.13999999997,107756.29999999999,110586.01,102298.62999999998
2013-04-15,103393.50999999998,113042.20000000001,113672.14999999998,97950.31999999998,130634.15000000002,99320.96,117416.00999999998,100705.66,93379.30000000002,101491.72999999998,95401.52000000002,106454.88999999997,106986.95999999996,110649.93,101848.94999999998
2013-04-16,103823.13999999998,112982.46,113485.74999999999,97528.64999999998,130328.17000000001,98355.73000000001,116834.00999999998,100299.15999999999,93653.50000000001,100899.31999999999,95870.14000000001,107296.17999999996,105645.22999999998,110312.04999999999,101028.65
2013-04-17,102909.99999999997,114181.02000000002,113043.04999999999,98055.02999999998,128911.06,97419.27000000002,116571.50999999998,100055.26,93013.70000000001,100808.18,94731.16000000003,105674.79999999996,104448.84999999998,109403.30999999998,99984.38999999998
2013-04-18,103214.37999999998,115089.98000000001,113033.72999999998,98108.79999999997,129230.53000000003,97474.0,115889.00999999998,99933.31,92830.90000000002,100641.09,95442.92000000001,105781.05999999997,104319.55999999997,108445.08999999998,99582.87
2013-04-19,103300.21999999997,114743.96000000002,113126.92999999998,97845.60999999999,129315.41,98327.66,115322.00999999998,99811.36,92739.50000000001,100732.22999999998,95344.32000000004,105987.51999999996,104057.55999999997,108018.51,101351.66999999998
2013-04-20,103300.21999999997,114743.96000000002,113126.92999999998,97845.60999999999,129315.41,98327.66000000002,115322.00999999998,99811.36,92739.50000000001,100732.22999999998,95344.32000000004,105987.51999999996,104057.55999999997,108018.51,101351.66999999998
2013-04-21,103300.21999999997,114743.96000000002,113126.92999999998,97845.60999999999,129315.41,98327.66000000002,115322.00999999998,99811.36,92739.50000000001,100732.22999999998,95344.32000000004,105987.51999999996,104057.55999999997,108018.51,101351.66999999998
2013-04-22,103220.11999999997,114330.45000000001,112991.78999999998,97791.83999999998,129503.82,98315.34000000001,115322.00999999998,100665.01,93196.50000000001,100732.22999999998,95276.98000000001,106407.81999999998,104344.43999999997,110078.26999999999,101351.66999999998
2013-04-23,103438.65999999997,114913.95000000001,113947.08999999998,97791.83999999998,129709.58,98512.46000000002,115322.00999999998,101075.94,93653.50000000001,100732.22999999998,95647.42000000001,106908.81999999998,105347.83999999998,110657.38999999998,101351.66999999998
2013-04-24,103206.64999999997,116632.54000000001,113485.74999999999,98213.50999999998,130581.92,98919.02000000002,115322.00999999998,101033.42,93653.50000000001,100732.22999999998,96933.44000000003,106949.16999999997,105773.07999999997,110270.82999999999,101351.66999999998
2013-04-25,103652.09999999998,116371.45000000001,113359.92999999998,98425.75999999998,129900.2,98808.14000000001,115322.00999999998,101317.97,93013.70000000001,100732.22999999998,96579.54000000001,106094.43999999997,105862.91999999997,110367.94999999998,101351.66999999998
2013-04-26,104063.51999999997,116509.52000000002,113336.62999999999,98635.17999999998,130464.87999999999,99042.22000000002,115322.00999999998,102700.07,93105.10000000002,100732.22999999998,96908.80000000002,106501.29999999996,106038.55999999997,111854.93,101351.66999999998
2013-04-27,104063.51999999997,116509.52000000002,113336.62999999999,98635.17999999998,130464.87999999999,99042.22000000002,115322.00999999998,102700.07,93105.10000000002,100732.22999999998,96908.80000000002,106501.29999999996,106038.55999999997,111854.93,101351.66999999998
2013-04-28,104063.51999999997,116509.52000000002,113336.62999999999,98635.17999999998,130464.87999999999,99042.22000000002,115322.00999999998,102700.07,93105.10000000002,100732.22999999998,96908.80000000002,106501.29999999996,106038.55999999997,111854.93,101351.66999999998
2013-04-29,104423.64999999998,115781.24000000002,113005.76999999999,98847.42999999998,131203.41,99313.26000000002,115322.00999999998,102822.01999999999,92922.30000000002,100732.22999999998,97449.20000000001,106607.55999999997,105940.49999999997,115069.94999999998,101351.66999999998
2013-04-30,104882.84999999998,115869.68000000002,113336.62999999999,98847.42999999998,131326.29,99350.22000000002,115322.00999999998,102341.70000000001,92922.30000000002,100732.22999999998,97737.58000000002,106688.25999999997,106474.97999999998,113934.65,101351.66999999998
2013-05-01,104882.84999999998,115869.68000000002,113336.62999999999,98847.42999999998,131326.29,99350.22000000002,115322.00999999998,102341.70000000001,92922.30000000002,100732.22999999998,97737.58000000002,106688.25999999997,106474.97999999998,113934.65,101351.66999999998
2013-05-02,102440.99999999997,116149.62000000001,113695.44999999998,99269.09999999998,130377.23000000001,99362.54000000002,115322.00999999998,102252.92,93013.70000000001,100732.22999999998,96472.18000000002,106788.45999999996,103851.35999999997,113717.54999999997,101351.66999999998
2013-05-03,101896.87999999998,116802.93000000002,113420.50999999998,99820.94999999998,130124.05,99263.98000000001,115322.00999999998,102862.67,93653.50000000001,100732.22999999998,96329.98000000001,107489.85999999997,103987.27999999997,115680.90999999999,101351.66999999998
2013-05-04,101896.87999999998,116802.93000000002,113420.50999999998,99820.94999999998,130124.05,99263.98000000001,115322.00999999998,102862.67,93653.50000000001,100732.22999999998,96329.98000000001,107489.85999999997,103987.27999999997,115680.90999999999,101351.66999999998
2013-05-05,101896.87999999998,116802.93000000002,113420.50999999998,99820.94999999998,130124.05,99263.98000000001,115322.00999999998,102862.67,93653.50000000001,100732.22999999998,96329.98000000001,107489.85999999997,103987.27999999997,115680.90999999999,101351.66999999998
2013-05-06,101208.01999999997,115734.17000000001,114594.82999999999,99492.66999999998,129476.23000000001,99337.90000000002,115322.00999999998,104960.20999999999,93379.30000000002,100732.22999999998,95507.82,106495.23999999996,103696.87999999998,118223.88999999998,101351.66999999998
2013-05-07,100062.58999999997,116108.91000000002,114510.94999999998,99820.94999999998,128380.05,99442.62000000002,115322.00999999998,104830.13,93653.50000000001,100732.22999999998,94514.96000000002,105641.82999999997,104292.19999999998,117583.95,101351.66999999998
2013-05-08,100447.06999999998,116116.26000000001,114762.58999999998,99820.94999999998,128842.56,99498.06000000001,115322.00999999998,104937.65000000001,93653.50000000001,100732.22999999998,95310.26000000001,106029.18999999997,104566.31999999998,117998.70999999999,101351.66999999998
2013-05-09,100447.06999999998,116116.26000000001,114762.58999999998,99820.94999999998,128842.56,99498.06000000001,115322.00999999998,104937.65000000001,93653.50000000001,100732.22999999998,95310.26000000001,106029.18999999997,104566.31999999998,117998.70999999999,101351.66999999998
2013-05-10,100447.06999999998,116116.26000000001,114762.58999999998,99820.94999999998,128842.56,99498.06000000001,115322.00999999998,104937.65000000001,93653.50000000001,100732.22999999998,95310.26000000001,106029.18999999997,104566.31999999998,117998.70999999999,101351.66999999998
2013-05-11,100447.06999999998,116116.26000000001,114762.58999999998,99820.94999999998,128842.56,99498.06000000001,115322.00999999998,104937.65000000001,93653.50000000001,100732.22999999998,95310.26000000001,106029.18999999997,104566.31999999998,117998.70999999999,101351.66999999998
2013-05-12,100447.06999999998,116116.26000000001,114762.58999999998,99820.94999999998,128842.56,99498.06000000001,115322.00999999998,104937.65000000001,93653.50000000001,100732.22999999998,95310.26000000001,106029.18999999997,104566.31999999998,117998.70999999999,101351.66999999998
2013-05-13,100447.06999999998,115959.44,114995.58999999998,99603.03999999998,129260.51000000001,99898.46000000002,115322.00999999998,105234.84,93470.70000000001,100732.22999999998,95295.14000000001,105828.78999999996,104360.39999999998,116877.16999999998,101351.66999999998
2013-05-14,100447.06999999998,114499.22000000002,114888.40999999999,99220.98999999998,128803.98,99461.10000000002,115431.34999999998,105194.19,93105.10000000002,100732.22999999998,95349.45000000001,105427.98999999996,103945.47999999998,116201.08999999998,101351.66999999998
2013-05-15,100447.06999999998,115746.19,114366.48999999999,99274.75999999998,128836.13,99491.90000000002,115013.86999999998,105641.34,93836.30000000002,100732.22999999998,95401.53000000001,106229.58999999997,105037.11999999998,117785.98999999998,101351.66999999998
2013-05-16,100447.06999999998,115538.01000000001,114072.90999999999,99056.84999999998,128553.20999999999,99220.86000000002,115431.34999999998,106177.92,94201.90000000002,100732.22999999998,95205.81000000001,106630.38999999997,104990.03999999998,119148.93,101351.66999999998
2013-05-17,100447.06999999998,115441.37000000001,114869.76999999999,99110.61999999998,128636.8,99300.94000000002,115013.86999999998,106078.48999999999,94019.10000000002,100732.22999999998,94485.90000000001,106429.98999999996,104414.51999999997,118579.12999999999,101351.66999999998
2013-05-18,100447.06999999998,115441.37000000001,114869.76999999999,99110.61999999998,128636.8,99300.94000000002,115013.86999999998,106078.48999999999,94019.10000000002,100732.22999999998,94485.90000000001,106429.98999999996,104414.51999999997,118579.12999999999,101351.66999999998
2013-05-19,100447.06999999998,115441.37000000001,114869.76999999999,99110.61999999998,128636.8,99300.94000000002,115013.86999999998,106078.48999999999,94019.10000000002,100732.22999999998,94485.90000000001,106429.98999999996,104414.51999999997,118579.12999999999,101351.66999999998
2013-05-20,100447.06999999998,114928.37000000001,115475.56999999998,98728.56999999998,128443.9,99116.14000000001,114168.96999999997,105987.19,93927.70000000001,100732.22999999998,93539.62000000001,106329.78999999996,104172.95999999998,118415.24999999999,101351.66999999998
2013-05-21,100447.06999999998,115369.17000000001,115391.68999999999,99056.84999999998,128881.14,99535.02000000002,115431.34999999998,105771.42000000001,93836.30000000002,100732.22999999998,94446.03000000001,106229.58999999997,103983.75999999998,117555.20999999999,101351.66999999998
2013-05-22,100447.06999999998,114559.77000000002,115536.14999999998,98454.05999999998,129067.61,99713.66000000002,115013.86999999998,106052.44999999998,93836.30000000002,100732.22999999998,94738.05000000002,106229.58999999997,104208.59999999998,116840.24999999999,101351.66999999998
2013-05-23,100447.06999999998,113810.13,114911.70999999999,97961.63999999998,128556.31,99331.74000000002,114695.78999999998,105309.13999999998,93287.90000000002,100732.22999999998,93862.04000000001,105628.38999999997,103193.51999999997,115265.96999999999,101351.66999999998
2013-05-24,100447.06999999998,114339.37000000001,114869.76999999999,98289.91999999998,128787.79000000001,99553.50000000001,114596.38999999998,105158.18,93653.50000000001,100732.22999999998,93807.09000000001,106029.18999999997,103383.59999999998,116159.70999999999,101351.66999999998
2013-05-25,100447.06999999998,114339.37000000001,114869.76999999999,98289.91999999998,128787.79000000001,99553.50000000001,114596.38999999998,105158.18,93653.50000000001,100732.22999999998,93807.09000000001,106029.18999999997,103383.59999999998,116159.70999999998,101351.66999999998
2013-05-26,100447.06999999998,114339.37000000001,114869.76999999999,98289.91999999998,128787.79000000001,99553.50000000001,114596.38999999998,105158.18,93653.50000000001,100732.22999999998,93807.09000000001,106029.18999999997,103383.59999999998,116159.70999999998,101351.66999999998
2013-05-27,100447.06999999998,115241.61000000002,115014.22999999998,98098.43,128707.53,99368.70000000001,113125.26999999997,105475.25,93470.70000000001,100732.22999999998,93049.45000000001,105866.58999999997,103467.19999999998,116357.44999999998,101351.66999999998
2013-05-28,100447.06999999998,115513.57,115331.10999999999,97596.81999999998,128875.79,99750.62000000002,111654.14999999998,105374.29000000001,93196.50000000001,100732.22999999998,92473.37000000002,105679.38999999996,103675.75999999998,115680.06999999998,101351.66999999998
2013-05-29,100447.06999999998,115573.33000000002,114762.58999999998,96877.29999999999,128342.09999999999,99239.34000000001,111654.14999999998,104247.76000000001,93196.50000000001,100732.22999999998,92016.23000000003,105528.18999999997,103450.91999999998,115128.32999999999,101351.66999999998
2013-05-30,100447.06999999998,115809.97,114720.64999999998,98463.02999999998,128367.81999999999,99263.98000000001,111654.14999999998,104110.81,93287.90000000002,100732.22999999998,92716.85000000002,105590.58999999997,103535.39999999998,115305.32999999999,101351.66999999998
2013-05-31,100447.06999999998,116003.47,114762.58999999998,98352.65999999999,127850.09,98875.90000000002,111654.14999999998,105578.47,93013.70000000003,100732.22999999998,92549.42000000001,105592.38999999996,102890.79999999997,117172.70999999999,101351.66999999998
2013-06-01,100447.06999999998,116003.47,114762.58999999998,98352.65999999999,127850.09,98875.90000000002,111654.14999999998,105578.47,93013.70000000003,100732.22999999998,92549.42000000001,105592.38999999996,102890.79999999997,117172.70999999999,101351.66999999998
2013-06-02,100447.06999999998,116003.47,114762.58999999998,98352.65999999999,127850.09,98875.90000000002,111654.14999999998,105578.47,93013.70000000003,100732.22999999998,92549.42000000001,105592.38999999996,102890.79999999997,117172.70999999999,101351.66999999998
2013-06-03,100447.06999999998,115710.87000000001,114702.00999999998,97450.35999999999,126944.65,98654.14000000001,111654.14999999998,103910.20999999999,93141.10000000002,100732.22999999998,91795.76000000002,105539.58999999997,103173.27999999997,115921.46999999997,101351.66999999998
2013-06-04,100447.06999999998,114990.59000000001,114427.06999999998,98396.65999999999,127077.42,98512.46000000002,111654.14999999998,104218.23000000001,93443.00000000001,100732.22999999998,92018.78000000003,105777.78999999996,103548.59999999998,116602.00999999998,101351.66999999998
2013-06-05,100447.06999999998,115710.87000000001,113821.26999999999,97743.66999999998,126103.34999999999,98407.74000000002,111654.14999999998,103599.23999999999,92728.40000000002,100732.22999999998,91519.82000000002,105324.18999999997,103142.03999999998,116162.86999999998,101351.66999999998
2013-06-06,100447.06999999998,115710.87000000001,113821.26999999999,97743.66999999998,126103.34999999999,98407.74000000002,111654.14999999998,103599.23999999999,92728.40000000002,100732.22999999998,91519.82000000002,105324.18999999997,103142.03999999998,116162.86999999998,101351.66999999998
2013-06-07,100447.06999999998,114770.19,114427.06999999998,97743.66999999998,126822.10999999999,98420.06000000001,111654.14999999998,103575.09,92970.30000000002,100732.22999999998,92435.03000000003,105136.98999999996,102944.03999999998,115496.74999999999,101351.66999999998
2013-06-08,100447.06999999998,114770.19,114427.06999999998,97743.66999999998,126822.10999999999,98420.06000000001,111654.14999999998,103575.09,92970.30000000002,100732.22999999998,92435.03000000003,105136.98999999996,102944.03999999998,115496.74999999999,101351.66999999998
2013-06-09,100447.06999999998,114770.19,114427.06999999998,97743.66999999998,126822.10999999999,98420.06000000001,111654.14999999998,103575.09,92970.30000000002,100732.22999999998,92435.03000000003,105136.98999999996,102944.03999999998,115496.74999999999,101351.66999999998
2013-06-10,100447.06999999998,116296.07,114007.66999999998,103165.76,126836.62999999999,98801.98000000001,111654.14999999998,102742.95,93320.20000000001,100732.22999999998,92161.07000000002,105324.27999999997,103589.51999999997,114982.34999999998,101351.66999999998
2013-06-11,100447.06999999998,116003.47,113737.38999999998,102263.45999999999,126457.76,98512.46000000002,111654.14999999998,102521.59,93975.70000000001,100732.22999999998,91771.97000000002,105560.67999999996,103904.11999999998,115214.26999999999,101351.66999999998
2013-06-12,100447.06999999998,115867.49000000002,113989.02999999998,102392.62999999999,126519.90999999999,98728.06000000001,111654.14999999998,103120.95999999999,93673.80000000002,100732.22999999998,91978.52000000002,105322.47999999997,103513.39999999998,115839.88999999998,101351.66999999998
2013-06-13,100447.06999999998,115719.29000000001,114156.78999999998,102771.11,126283.42,98709.58000000002,111654.14999999998,103229.68,93240.80000000002,100732.22999999998,93436.70000000001,105397.98999999996,103392.39999999998,115725.50999999998,101351.66999999998
2013-06-14,100447.06999999998,115879.71,113653.50999999998,105760.81,126844.99999999999,98623.34000000001,111654.14999999998,103206.28,94174.20000000001,100732.22999999998,93459.50000000003,106239.18999999997,103968.79999999997,116013.72999999998,101351.66999999998
2013-06-15,100447.06999999998,115879.71,113653.50999999998,105760.81,126844.99999999999,98623.34000000001,111654.14999999998,103206.28,94174.20000000001,100732.22999999998,93459.50000000003,106239.18999999997,103968.79999999997,116013.72999999998,101351.66999999998
2013-06-16,100447.06999999998,115879.71,113653.50999999998,105760.81,126844.99999999999,98623.34000000001,111654.14999999998,103206.28,94174.20000000001,100732.22999999998,93459.50000000003,106239.18999999997,103968.79999999997,116013.72999999998,101351.66999999998
2013-06-17,100447.06999999998,115879.71,114133.48999999999,108693.90999999999,127395.48999999999,99319.42000000001,111654.14999999998,104191.57,94122.50000000001,100732.22999999998,92899.61000000002,106441.38999999996,104069.11999999997,117131.62999999998,101351.66999999998
2013-06-18,100447.06999999998,114854.61000000002,114492.30999999998,108009.51999999999,127224.63999999998,99276.30000000002,111654.14999999998,104188.34,94189.90000000002,100732.22999999998,92767.55000000002,106643.58999999997,104012.35999999999,116830.76999999999,101351.66999999998
2013-06-19,100447.06999999998,115538.01000000001,114594.82999999999,109867.15,127661.60999999999,99405.66000000002,111654.14999999998,103998.10999999999,94265.60000000002,100732.22999999998,92650.25000000003,106944.18999999997,104133.35999999999,117249.16999999998,101351.66999999998
2013-06-20,100447.06999999998,116244.51000000001,113756.02999999998,110138.82999999999,125208.18,98537.10000000002,111654.14999999998,102176.25,93380.20000000001,100732.22999999998,91898.15000000002,106579.38999999996,103497.55999999998,116081.28999999998,101351.66999999998
2013-06-21,100447.06999999998,116244.51000000001,113756.02999999998,110138.82999999999,125208.18,98537.10000000002,111654.14999999998,102176.25,93380.20000000001,100732.22999999998,91898.15000000002,106579.38999999996,103497.55999999998,116081.28999999998,101351.66999999998
2013-06-22,100447.06999999998,116244.51000000001,113756.02999999998,110138.82999999999,125208.18,98537.10000000002,111654.14999999998,102176.25,93380.20000000001,100732.22999999998,91898.15000000002,106579.38999999996,103497.55999999998,116081.28999999998,101351.66999999998
2013-06-23,100447.06999999998,116244.51000000001,113756.02999999998,110138.82999999999,125208.18,98537.10000000002,111654.14999999998,102176.25,93380.20000000001,100732.22999999998,91898.15000000002,106579.38999999996,103497.55999999998,116081.28999999998,101351.66999999998
2013-06-24,100447.06999999998,115142.51000000001,113779.32999999999,107362.73,125155.15999999999,98192.14000000001,111654.14999999998,101501.46,92359.10000000002,100732.22999999998,90294.11000000002,105223.98999999996,101902.55999999998,114060.40999999999,101351.66999999998
2013-06-25,100447.06999999998,116246.07,113821.26999999999,108192.45999999999,124770.24,98611.02000000002,111654.14999999998,101818.53,93980.30000000002,100732.22999999998,91301.90000000002,106902.78999999996,103833.27999999997,116430.74999999999,101351.66999999998
2013-06-26,100447.06999999998,115733.07,113881.84999999998,106637.16999999998,125306.06999999999,98370.78000000001,111654.14999999998,102277.55,94949.70000000001,100732.22999999998,90853.43000000002,107628.78999999996,104607.67999999998,118139.50999999998,101351.66999999998
2013-06-27,100447.06999999998,116246.07,114217.36999999998,106725.90999999999,126105.56,98512.46000000002,111654.14999999998,102226.09,95700.30000000002,100732.22999999998,90853.43000000002,108420.78999999998,104898.07999999999,119987.92999999998,101351.66999999998
2013-06-28,100447.06999999998,115953.47000000002,114450.36999999998,107583.47,126734.49,98937.50000000001,111654.14999999998,102404.95000000001,95307.00000000003,100732.22999999998,90944.03000000003,108157.98999999996,104607.67999999998,119873.54999999999,101351.66999999998
2013-06-29,100447.06999999998,115953.47000000002,114450.36999999998,107583.47,126734.49,98937.50000000001,111654.14999999998,102404.95000000001,95307.00000000003,100732.22999999998,90944.03000000003,108157.98999999996,104607.67999999998,119873.54999999999,101351.66999999998
2013-06-30,100447.06999999998,115953.47000000002,114450.36999999998,107583.47,126734.49,98937.50000000001,111654.14999999998,102404.95000000001,95307.00000000003,100732.22999999998,90944.03000000003,108157.98999999996,104607.67999999998,119873.54999999999,101351.66999999998
2013-07-01,100447.06999999998,115805.27000000002,114133.48999999999,106886.48,125941.14,98475.50000000001,111654.14999999998,102402.47,96316.10000000002,100732.22999999998,92194.31000000003,109413.18999999997,105382.07999999999,120647.72999999998,101351.66999999998
2013-07-02,100447.06999999998,115953.47000000002,114007.66999999998,105725.84,127213.93,99109.98000000001,111654.14999999998,102581.33,96685.40000000002,100732.22999999998,93086.72000000003,109740.18999999997,105478.87999999998,121016.14999999998,101351.66999999998
2013-07-03,100447.06999999998,115780.61000000002,113695.44999999998,104845.90999999999,127285.37,99282.46000000002,111654.14999999998,102402.47,96240.40000000002,100732.22999999998,93086.72000000003,109150.38999999996,103663.62999999998,120285.62999999998,101351.66999999998
2013-07-04,100447.06999999998,116367.37000000001,114282.60999999999,104899.68,128360.4,99424.14000000001,111654.14999999998,102182.96,97292.90000000002,100732.22999999998,94986.65000000002,109802.58999999997,104147.62999999998,120585.10999999999,101351.66999999998
2013-07-05,100447.06999999998,116488.67000000001,114217.36999999998,104735.54,128638.7,99547.34000000001,111654.14999999998,102361.82,97753.60000000002,100732.22999999998,97133.39000000003,110002.98999999996,104341.22999999998,121074.22999999998,101351.66999999998
2013-07-06,100447.06999999998,116488.67000000001,114217.36999999998,104735.54,128638.7,99547.34000000001,111654.14999999998,102361.82,97753.60000000002,100732.22999999998,97133.39000000003,110002.98999999996,104341.22999999998,121074.22999999998,101351.66999999998
2013-07-07,100447.06999999998,116488.67000000001,114217.36999999998,104735.54,128638.7,99547.34000000001,111654.14999999998,102361.82,97753.60000000002,100732.22999999998,97133.39000000003,110002.98999999996,104341.22999999998,121074.22999999998,101351.66999999998
2013-07-08,100447.06999999998,117012.03000000001,114259.30999999998,104789.31,129030.21999999999,99818.38000000002,111654.14999999998,102630.11000000002,97741.60000000002,100732.22999999998,96568.40000000002,110318.58999999997,104244.42999999998,121325.10999999999,101351.66999999998
2013-07-09,100447.06999999998,115695.81000000001,114618.12999999999,104735.54,129856.51,100206.46000000002,111654.14999999998,102939.05,98583.60000000002,100732.22999999998,97368.80000000003,111021.78999999996,104631.62999999998,122235.78999999998,101351.66999999998
2013-07-10,100447.06999999998,115838.83000000002,114324.54999999999,105010.04999999999,129569.18,99818.38000000002,111654.14999999998,102451.25,98126.60000000002,100732.22999999998,97700.27000000003,110558.58999999997,104147.62999999998,120956.68999999999,101351.66999999998
2013-07-11,100447.06999999998,114721.29000000001,114618.12999999999,104681.76999999999,129608.81,99947.74000000002,111654.14999999998,102402.47,98254.00000000001,100732.22999999998,97145.27000000003,110770.38999999996,100969.06999999998,121371.92999999998,101351.66999999998
2013-07-12,100447.06999999998,115167.27,114301.24999999999,104845.90999999999,130296.93999999999,99966.22000000002,111654.14999999998,102808.97,98675.00000000003,100732.22999999998,96653.06000000003,111197.58999999997,101507.08999999998,122176.32999999999,101351.66999999998
2013-07-13,100447.06999999998,115167.27,114301.24999999999,104845.90999999999,130296.93999999999,99966.22000000002,111654.14999999998,102808.97,98675.00000000003,100732.22999999998,96653.06000000003,111197.58999999997,101507.08999999998,122176.32999999999,101351.66999999998
2013-07-14,100447.06999999998,115167.27,114301.24999999999,104845.90999999999,130296.93999999999,99966.22000000002,111654.14999999998,102808.97,98675.00000000003,100732.22999999998,96653.06000000003,111197.58999999997,101507.08999999998,122176.32999999999,101351.66999999998
2013-07-15,100447.06999999998,114832.23000000001,114408.42999999998,104845.90999999999,131652.59,101044.22000000002,111654.14999999998,102402.47,98492.20000000001,100732.22999999998,99801.38000000003,111186.18999999997,101313.48999999998,121371.92999999998,101351.66999999998
2013-07-16,100447.06999999998,114756.23000000001,113881.84999999998,104789.31,130511.59999999999,100471.34000000001,111654.14999999998,102402.47,97638.20000000001,100732.22999999998,99133.91000000003,110533.98999999996,100829.48999999998,120768.42999999998,101351.66999999998
2013-07-17,100447.06999999998,115207.39000000001,113737.38999999998,104789.31,130546.60999999999,100452.86000000002,111654.14999999998,102630.11000000002,97860.70000000003,100732.22999999998,97558.10000000003,110658.78999999998,101023.08999999998,121325.10999999999,101351.66999999998
2013-07-18,100447.06999999998,115568.35,114301.24999999999,104845.90999999999,131826.91999999998,101081.18000000002,111654.14999999998,102719.54000000001,98225.85000000002,100732.22999999998,98353.97000000003,110898.78999999996,100926.28999999998,121328.26999999999,101351.66999999998
2013-07-19,100447.06999999998,115684.47000000002,115140.04999999999,104845.90999999999,136377.96999999997,101204.38000000002,111654.14999999998,103077.26000000001,100111.60000000002,100732.22999999998,97425.17000000003,113620.38999999996,100926.28999999998,121823.70999999999,101351.66999999998
2013-07-20,100447.06999999998,115684.47000000002,115140.04999999999,104845.90999999999,136377.96999999997,101204.38000000002,111654.14999999998,103077.26000000001,100111.60000000002,100732.22999999998,97425.17000000003,113620.38999999996,100926.28999999998,121823.70999999999,101351.66999999998
2013-07-21,100447.06999999998,115684.47000000002,115140.04999999999,104845.90999999999,136377.96999999997,101204.38000000002,111654.14999999998,103077.26000000001,100111.60000000002,100732.22999999998,97425.17000000003,113620.38999999996,100926.28999999998,121823.70999999999,101351.66999999998
2013-07-22,100447.06999999998,115515.63000000002,115140.04999999999,104168.16999999998,135809.7,101075.02000000002,111654.14999999998,104638.22,100492.90000000002,101335.47999999998,98199.17000000003,113064.78999999996,101119.88999999998,124227.02999999998,101351.66999999998
2013-07-23,100447.06999999998,115431.21,115997.48999999999,103997.18999999999,136722.55,101118.14000000001,111654.14999999998,105353.66,100691.40000000002,101297.24999999997,97270.37000000002,113367.18999999997,101119.88999999998,125217.90999999999,101351.66999999998
2013-07-24,100447.06999999998,114705.75000000001,116398.24999999999,104072.08999999998,137567.15,101272.14000000001,111654.14999999998,105085.37,101858.85000000002,101589.21999999997,97734.77000000003,113516.58999999997,101410.28999999998,125208.42999999998,101351.66999999998
2013-07-25,100447.06999999998,113785.33,116710.46999999999,103682.43,136749.14,101075.02000000002,111654.14999999998,105134.15000000001,101469.70000000001,101920.87999999998,96651.17000000003,113265.18999999997,101313.48999999998,125155.28999999998,101351.66999999998
2013-07-26,100447.06999999998,113134.49,116374.94999999998,103284.02999999998,137265.69,100840.94000000002,111654.14999999998,105402.44,101568.95000000001,101513.54999999997,95722.37000000002,112887.18999999997,101313.48999999998,125526.86999999998,101351.66999999998
2013-07-27,100447.06999999998,113134.49,116374.94999999998,103284.02999999998,137265.69,100840.94000000002,111654.14999999998,105402.44,101568.95000000001,101513.54999999997,95722.37000000002,112887.18999999997,101313.48999999998,125526.86999999998,101351.66999999998
2013-07-28,100447.06999999998,113134.49,116374.94999999998,103284.02999999998,137265.69,100840.94000000002,111654.14999999998,105402.44,101568.95000000001,101513.54999999997,95722.37000000002,112887.18999999997,101313.48999999998,125526.86999999998,101351.66999999998
2013-07-29,100447.06999999998,112905.67000000001,116440.18999999999,102923.10999999999,136900.9,101082.47000000002,111654.14999999998,105402.44,101370.45000000001,101496.21999999997,96651.17000000003,112735.98999999996,101313.48999999998,125526.86999999998,101351.66999999998
2013-07-30,100447.06999999998,112673.05,116607.94999999998,102643.81999999999,135611.7,101390.28000000003,111654.14999999998,105353.66,100675.70000000001,102311.83999999997,96651.17000000003,113869.98999999996,101313.48999999998,125459.30999999998,101351.66999999998
2013-07-31,100447.06999999998,112304.45000000001,116775.70999999999,102707.15,136865.83000000002,102290.05000000002,111654.14999999998,105402.44,101164.10000000002,102583.84999999998,96792.37000000002,113970.18999999997,101478.96999999997,125647.56999999998,101423.74999999999
2013-08-01,100447.06999999998,112512.41,117195.10999999999,102886.68999999999,136542.31,103602.82000000002,111654.14999999998,105581.3,100874.20000000001,103331.45999999998,97074.77000000003,113869.98999999996,101955.84999999998,125774.58999999998,102025.82999999999
2013-08-02,100447.06999999998,112086.29000000001,117195.10999999999,102802.22999999998,137063.78999999998,104811.87000000002,111654.14999999998,105621.95000000001,101004.85000000002,104009.53999999998,97074.77000000003,113469.18999999997,101550.46999999997,125348.09,102006.74999999999
2013-08-03,100447.06999999998,112086.29000000001,117195.10999999999,102802.22999999998,137063.78999999998,104811.87000000002,111654.14999999998,105621.95000000001,101004.85000000002,104009.53999999998,97074.77000000003,113469.18999999997,101550.46999999997,125348.09,102006.74999999999
2013-08-04,100447.06999999998,112086.29000000001,117195.10999999999,102802.22999999998,137063.78999999998,104811.87000000002,111654.14999999998,105621.95000000001,101004.85000000002,104009.53999999998,97074.77000000003,113469.18999999997,101550.46999999997,125348.09,102006.74999999999
2013-08-05,100447.06999999998,112170.71000000002,117213.74999999999,102505.59,137121.38,105405.18000000002,111654.14999999998,105621.95000000001,101286.90000000002,104298.88999999997,97498.37000000002,113669.58999999997,101794.56999999998,125589.48999999999,102059.74999999999
2013-08-06,100447.06999999998,112600.85,116817.64999999998,102377.87,135900.16999999998,104513.53000000003,111654.14999999998,106069.1,100051.60000000002,103173.76999999997,97498.37000000002,113346.18999999997,100848.30999999998,125363.88999999998,101777.78999999998
