Date,Close,High,Low,Open,Volume
2011-11-11,1.95,1.97,1.75,1.97,108690.0
2011-11-14,1.84,1.84,1.69,1.69,10000.0
2011-11-15,1.95,1.96,1.75,1.96,13248.0
2011-11-17,1.75,1.75,1.75,1.75,400.0
2011-11-18,1.91,1.91,1.91,1.91,100.0
2011-11-21,1.91,1.91,1.91,1.91,0.0
2011-11-22,1.91,1.91,1.91,1.91,0.0
2011-11-23,1.67,1.82,1.67,1.68,31860.0
2011-11-24,1.75,1.78,1.67,1.78,6600.0
2011-11-25,1.72,1.72,1.45,1.63,2080.0
2011-11-28,1.72,1.72,1.72,1.72,0.0
2011-11-29,1.67,1.67,1.67,1.67,35000.0
2011-11-30,1.92,1.92,1.67,1.67,87570.0
2011-12-01,1.92,1.92,1.92,1.92,24600.0
2011-12-02,1.94,1.94,1.94,1.94,10000.0
2011-12-05,1.94,1.94,1.94,1.94,0.0
2011-12-06,1.94,1.94,1.94,1.94,0.0
2011-12-07,1.94,1.94,1.94,1.94,0.0
2011-12-08,1.75,1.95,1.75,1.75,1100.0
2011-12-09,1.75,1.75,1.75,1.75,0.0
2011-12-12,1.95,1.95,1.67,1.67,6300.0
2011-12-13,1.95,1.95,1.95,1.95,0.0
2011-12-14,1.95,1.95,1.95,1.95,0.0
2011-12-15,1.95,1.95,1.75,1.75,310.0
2011-12-16,1.95,1.95,1.95,1.95,0.0
2011-12-19,1.67,1.67,1.67,1.67,6000.0
2011-12-20,2.0,2.0,1.67,1.67,38798.0
2011-12-21,1.95,1.95,1.95,1.95,2300.0
2011-12-22,1.95,1.95,1.95,1.95,400.0
2011-12-23,1.76,1.76,1.71,1.71,1238.0
2011-12-27,1.76,1.76,1.67,1.73,2601.0
2011-12-28,1.71,1.71,1.64,1.67,6530.0
2011-12-29,1.65,1.67,1.65,1.67,9200.0
2011-12-30,1.75,1.75,1.64,1.64,4960.0
2012-01-02,1.44,1.44,1.44,1.44,249.0
2012-01-03,1.44,1.44,1.44,1.44,0.0
2012-01-04,1.67,1.67,1.67,1.67,5000.0
2012-01-05,1.67,1.67,1.67,1.67,0.0
2012-01-09,2.03,2.03,2.03,2.03,100.0
2012-01-10,2.03,2.03,2.03,2.03,0.0
2012-01-11,1.59,1.59,1.59,1.59,200.0
2012-01-12,1.5,1.5,1.5,1.5,2800.0
2012-01-13,1.96,1.96,1.51,1.51,1800.0
2012-01-16,1.96,1.96,1.96,1.96,0.0
2012-01-17,1.96,1.96,1.96,1.96,0.0
2012-01-18,1.96,1.96,1.96,1.96,425.0
2012-01-19,1.96,1.96,1.96,1.96,0.0
2012-01-20,1.96,1.96,1.96,1.96,0.0
2012-01-23,1.96,1.96,1.96,1.96,0.0
2012-01-24,1.96,1.96,1.96,1.96,0.0
2012-01-25,1.9,1.9,1.53,1.59,3300.0
2012-01-26,1.9,1.9,1.9,1.9,0.0
2012-01-27,1.9,1.9,1.9,1.9,0.0
2012-01-30,1.9,1.9,1.9,1.9,0.0
2012-01-31,1.88,1.88,1.64,1.64,20245.0
2012-02-01,1.88,1.88,1.88,1.88,0.0
2012-02-02,1.88,1.88,1.88,1.88,0.0
2012-02-03,1.88,1.88,1.88,1.88,0.0
2012-02-06,1.88,1.88,1.88,1.88,0.0
2012-02-07,1.5,1.5,1.5,1.5,400.0
2012-02-08,1.5,1.5,1.5,1.5,0.0
2012-02-09,1.87,1.87,1.87,1.87,400.0
2012-02-10,1.91,1.91,1.87,1.87,4500.0
2012-02-13,2.09,2.09,2.09,2.09,100.0
2012-02-14,1.55,1.55,1.55,1.55,4400.0
2012-02-15,1.63,1.67,1.63,1.67,18800.0
2012-02-16,1.84,1.84,1.63,1.63,5100.0
2012-02-17,1.88,1.92,1.88,1.92,11450.0
2012-02-20,2.09,2.09,1.92,1.92,21150.0
2012-02-21,2.08,2.09,1.75,1.88,650.0
2012-02-22,1.96,1.96,1.96,1.96,1200.0
2012-02-23,1.96,1.96,1.96,1.96,0.0
2012-02-24,1.96,1.96,1.96,1.96,0.0
2012-02-27,1.9,1.9,1.8,1.8,10455.0
2012-02-28,1.92,1.92,1.88,1.88,5000.0
2012-02-29,1.92,1.92,1.92,1.92,0.0
2012-03-01,1.96,1.96,1.96,1.96,300.0
2012-03-02,1.96,1.96,1.96,1.96,0.0
2012-03-05,1.96,1.96,1.96,1.96,0.0
2012-03-06,1.95,1.95,1.95,1.95,1000.0
2012-03-07,2.09,2.09,1.84,1.84,19400.0
2012-03-08,2.09,2.09,2.09,2.09,0.0
2012-03-09,2.01,2.01,2.0,2.0,4993.0
2012-03-12,2.26,2.26,2.26,2.26,10500.0
2012-03-13,2.3,2.3,2.01,2.29,36700.0
2012-03-14,2.3,2.3,2.3,2.3,2000.0
2012-03-15,2.04,2.04,2.04,2.04,2000.0
2012-03-16,2.09,2.13,2.09,2.1,7586.0
2012-03-19,2.09,2.09,2.09,2.09,0.0
2012-03-20,2.1,2.1,2.1,2.1,200.0
2012-03-21,2.1,2.1,2.1,2.1,0.0
2012-03-22,2.1,2.1,2.1,2.1,0.0
2012-03-23,2.1,2.1,2.1,2.1,0.0
2012-03-26,2.1,2.1,2.1,2.1,0.0
2012-03-27,2.21,2.21,2.21,2.21,14130.0
2012-03-28,2.21,2.21,2.21,2.21,1870.0
2012-03-29,2.21,2.25,2.21,2.25,800.0
2012-03-30,2.33,2.33,2.32,2.32,42959.0
2012-04-02,2.33,2.33,2.33,2.33,0.0
2012-04-03,2.51,2.51,2.35,2.35,11000.0
2012-04-04,2.51,2.51,2.51,2.51,0.0
2012-04-05,2.51,2.51,2.51,2.51,0.0
2012-04-10,2.51,2.51,2.51,2.51,0.0
2012-04-11,2.51,2.51,2.51,2.51,0.0
2012-04-12,2.51,2.51,2.51,2.51,0.0
2012-04-13,2.34,2.34,2.34,2.34,1000.0
2012-04-16,2.34,2.34,2.34,2.34,0.0
2012-04-17,2.38,2.38,2.38,2.38,4000.0
2012-04-18,2.34,2.34,2.34,2.34,2000.0
2012-04-19,2.34,2.34,2.34,2.34,2000.0
2012-04-20,2.26,2.26,2.17,2.17,4900.0
2012-04-23,2.26,2.26,2.26,2.26,0.0
2012-04-24,2.49,2.49,2.48,2.48,3000.0
2012-04-25,2.51,2.51,2.49,2.49,14500.0
2012-04-26,2.51,2.51,2.51,2.51,0.0
2012-04-27,2.5,2.5,2.5,2.5,300.0
2012-04-30,2.5,2.5,2.5,2.5,0.0
2012-05-02,2.38,2.38,2.38,2.38,1950.0
2012-05-03,2.34,2.34,2.34,2.34,2000.0
2012-05-04,2.18,2.18,2.18,2.18,1000.0
2012-05-07,2.18,2.18,2.18,2.18,0.0
2012-05-08,2.18,2.18,2.18,2.18,0.0
2012-05-09,2.67,2.67,2.3,2.3,23200.0
2012-05-10,3.13,3.13,3.03,3.13,16989.0
2012-05-11,2.95,2.95,2.84,2.84,3425.0
2012-05-14,2.69,2.69,2.69,2.69,375.0
2012-05-15,2.53,2.69,2.53,2.69,10065.0
2012-05-16,2.53,2.53,2.53,2.53,0.0
2012-05-18,2.58,2.58,2.53,2.58,9100.0
2012-05-21,2.58,2.58,2.58,2.58,0.0
2012-05-22,2.58,2.58,2.58,2.58,1000.0
2012-05-23,2.58,2.58,2.58,2.58,500.0
2012-05-24,2.58,2.58,2.58,2.58,0.0
2012-05-25,2.58,2.58,2.58,2.58,0.0
2012-05-28,2.53,2.55,2.32,2.34,11586.0
2012-05-29,2.53,2.53,2.53,2.53,0.0
2012-05-30,2.53,2.53,2.53,2.53,0.0
2012-05-31,2.53,2.53,2.53,2.53,0.0
2012-06-01,2.58,2.58,2.55,2.55,22000.0
2012-06-04,2.58,2.58,2.58,2.58,0.0
2012-06-05,2.58,2.58,2.58,2.58,0.0
2012-06-07,2.58,2.58,2.58,2.58,0.0
2012-06-08,2.58,2.58,2.58,2.58,0.0
2012-06-11,2.58,2.58,2.58,2.58,0.0
2012-06-12,2.58,2.58,2.58,2.58,0.0
2012-06-13,2.49,2.49,2.4,2.4,18500.0
2012-06-14,2.49,2.49,2.49,2.49,0.0
2012-06-15,2.49,2.49,2.49,2.49,0.0
2012-06-18,2.49,2.49,2.49,2.49,0.0
2012-06-19,2.57,2.57,2.57,2.57,5000.0
2012-06-20,2.57,2.57,2.57,2.57,250.0
2012-06-21,2.95,2.95,2.62,2.62,224000.0
2012-06-25,2.95,2.95,2.67,2.67,130000.0
2012-06-26,2.49,2.49,2.49,2.49,347.0
2012-06-27,2.49,2.49,2.4,2.4,13000.0
2012-06-28,2.49,2.49,2.49,2.49,0.0
2012-06-29,2.58,2.58,2.49,2.49,2653.0
2012-07-02,2.58,2.58,2.58,2.58,0.0
2012-07-03,2.58,2.58,2.58,2.58,0.0
2012-07-04,2.58,2.58,2.58,2.58,3847.0
2012-07-05,2.58,2.58,2.58,2.58,0.0
2012-07-06,2.32,2.32,2.32,2.32,1000.0
2012-07-09,2.3,2.3,2.3,2.3,100.0
2012-07-10,2.3,2.3,2.3,2.3,0.0
2012-07-11,2.5,2.5,2.5,2.5,4000.0
2012-07-12,2.5,2.5,2.5,2.5,0.0
2012-07-13,2.5,2.5,2.5,2.5,0.0
2012-07-16,2.8,2.8,2.8,2.8,3000.0
2012-07-17,2.8,2.8,2.8,2.8,0.0
2012-07-18,2.58,2.58,2.58,2.58,800.0
2012-07-19,2.58,2.58,2.58,2.58,0.0
2012-07-20,2.59,2.59,2.59,2.59,3000.0
2012-07-23,2.59,2.59,2.59,2.59,0.0
2012-07-24,2.59,2.59,2.59,2.59,0.0
2012-07-25,2.77,2.77,2.77,2.77,1000.0
2012-07-26,2.77,2.77,2.77,2.77,0.0
2012-07-27,2.77,2.77,2.77,2.77,0.0
2012-07-30,2.9,2.9,2.58,2.58,5500.0
2012-07-31,2.9,2.9,2.9,2.9,0.0
2012-08-01,2.9,2.9,2.9,2.9,0.0
2012-08-02,2.9,2.9,2.9,2.9,0.0
2012-08-03,2.9,2.9,2.9,2.9,0.0
2012-08-06,2.53,2.58,2.53,2.58,21014.0
2012-08-07,2.53,2.53,2.53,2.53,7324.0
2012-08-08,2.58,2.58,2.58,2.58,814.0
2012-08-09,2.58,2.58,2.58,2.58,0.0
2012-08-10,2.58,2.58,2.58,2.58,0.0
2012-08-13,2.77,2.86,2.77,2.86,3800.0
2012-08-14,2.81,2.81,2.81,2.81,3600.0
2012-08-15,2.81,2.81,2.81,2.81,0.0
2012-08-16,2.81,2.95,2.81,2.94,6000.0
2012-08-17,2.77,2.77,2.77,2.77,350.0
2012-08-20,2.42,2.42,2.42,2.42,400.0
2012-08-21,2.58,2.58,2.3,2.3,4000.0
2012-08-22,2.58,2.58,2.58,2.58,0.0
2012-08-23,2.58,2.58,2.58,2.58,0.0
2012-08-24,2.33,2.33,1.43,1.44,2575.0
2012-08-27,2.35,2.35,2.33,2.33,500.0
2012-08-28,2.21,2.22,2.12,2.12,2400.0
2012-08-29,2.21,2.21,2.21,2.21,0.0
2012-08-30,2.21,2.21,2.21,2.21,0.0
2012-08-31,2.65,2.65,2.03,2.12,3100.0
2012-09-03,2.65,2.65,2.65,2.65,0.0
2012-09-04,2.65,2.65,2.65,2.65,0.0
2012-09-05,2.49,2.62,2.06,2.06,600.0
2012-09-06,2.49,2.49,2.49,2.49,0.0
2012-09-07,2.49,2.49,2.49,2.49,0.0
2012-09-10,2.49,2.49,2.49,2.49,0.0
2012-09-11,2.4,2.4,2.3,2.3,3000.0
2012-09-12,2.4,2.4,2.4,2.4,0.0
2012-09-13,2.4,2.4,2.4,2.4,0.0
2012-09-14,2.77,2.77,2.03,2.03,1300.0
2012-09-17,2.77,2.77,2.77,2.77,0.0
2012-09-18,2.77,2.77,2.77,2.77,0.0
2012-09-19,2.77,2.77,2.77,2.77,0.0
2012-09-20,2.41,2.41,2.41,2.41,1500.0
2012-09-21,2.41,2.41,2.41,2.41,0.0
2012-09-24,2.41,2.41,2.41,2.41,0.0
2012-09-25,2.3,2.31,2.3,2.31,61000.0
2012-09-26,2.3,2.3,2.3,2.3,0.0
2012-09-27,2.04,2.04,2.04,2.04,800.0
2012-09-28,2.3,2.3,2.3,2.3,400.0
2012-10-01,2.3,2.3,2.3,2.3,200.0
2012-10-02,2.3,2.3,2.3,2.3,200.0
2012-10-03,2.3,2.3,2.3,2.3,400.0
2012-10-04,2.3,2.3,2.3,2.3,0.0
2012-10-05,2.43,2.43,2.3,2.3,2800.0
2012-10-08,2.3,2.3,2.3,2.3,2000.0
2012-10-09,2.3,2.3,2.3,2.3,0.0
2012-10-10,2.3,2.3,2.3,2.3,8900.0
2012-10-11,2.3,2.3,2.3,2.3,0.0
2012-10-12,2.3,2.3,2.3,2.3,0.0
2012-10-15,2.07,2.07,2.07,2.07,100.0
2012-10-16,2.57,2.57,2.57,2.57,600.0
2012-10-17,2.57,2.57,2.57,2.57,0.0
2012-10-18,2.57,2.57,2.57,2.57,0.0
2012-10-19,2.57,2.57,2.57,2.57,0.0
2012-10-22,2.57,2.57,2.57,2.57,0.0
2012-10-23,2.57,2.57,2.57,2.57,0.0
2012-10-24,2.57,2.57,2.57,2.57,0.0
2012-10-25,2.57,2.57,2.57,2.57,0.0
2012-10-26,2.14,2.14,2.03,2.03,6060.0
2012-10-29,2.14,2.14,2.14,2.14,0.0
2012-10-30,2.14,2.14,2.14,2.14,0.0
2012-10-31,2.14,2.14,2.14,2.14,0.0
2012-11-01,2.03,2.03,2.03,2.03,4000.0
2012-11-02,2.03,2.03,2.03,2.03,0.0
2012-11-05,2.03,2.03,2.03,2.03,0.0
2012-11-06,2.03,2.12,2.03,2.12,20500.0
2012-11-07,2.03,2.03,2.03,2.03,0.0
2012-11-08,2.03,2.03,2.03,2.03,400.0
2012-11-09,2.03,2.12,2.03,2.12,15000.0
2012-11-12,2.03,2.03,2.03,2.03,0.0
2012-11-13,2.43,2.43,2.43,2.43,10500.0
2012-11-14,2.43,2.43,2.43,2.43,0.0
2012-11-15,2.53,2.53,2.53,2.53,7700.0
2012-11-16,2.77,2.77,2.4,2.53,4100.0
2012-11-19,2.77,2.77,2.77,2.77,0.0
2012-11-20,2.77,2.77,2.77,2.77,0.0
2012-11-21,2.58,2.72,2.58,2.72,45000.0
2012-11-22,2.58,2.58,2.58,2.58,0.0
2012-11-23,2.58,2.58,2.58,2.58,0.0
2012-11-26,2.58,2.58,2.58,2.58,0.0
2012-11-27,2.58,2.58,2.58,2.58,0.0
2012-11-28,2.58,2.58,2.58,2.58,0.0
2012-11-29,2.58,2.58,2.4,2.4,600.0
2012-11-30,2.58,2.58,2.58,2.58,0.0
2012-12-03,2.58,2.58,2.58,2.58,0.0
2012-12-04,2.58,2.58,2.58,2.58,0.0
2012-12-05,2.58,2.58,2.58,2.58,0.0
2012-12-06,2.48,2.48,2.11,2.11,627.0
2012-12-07,2.49,2.49,2.26,2.26,5686.0
2012-12-10,2.49,2.49,2.49,2.49,0.0
2012-12-11,2.49,2.49,2.49,2.49,0.0
2012-12-12,2.49,2.49,2.49,2.49,0.0
2012-12-13,2.49,2.49,2.49,2.49,0.0
2012-12-14,2.49,2.49,2.49,2.49,0.0
2012-12-17,2.3,2.3,2.3,2.3,25000.0
2012-12-18,2.36,2.36,2.36,2.36,2000.0
2012-12-19,2.21,2.21,2.21,2.21,10000.0
2012-12-20,2.27,2.55,2.22,2.22,37300.0
2012-12-21,2.22,2.22,2.22,2.22,200.0
2012-12-27,2.3,2.3,2.3,2.3,3700.0
2012-12-28,2.13,2.3,1.87,2.3,8027.0
2013-01-02,2.23,2.23,2.07,2.07,1249.0
2013-01-03,2.23,2.23,2.23,2.23,0.0
2013-01-04,2.85,2.85,2.77,2.77,4147.0
2013-01-07,2.85,2.85,2.85,2.85,0.0
2013-01-08,2.58,2.67,2.53,2.53,9900.0
2013-01-09,2.58,2.58,2.58,2.58,0.0
2013-01-10,2.67,2.67,2.67,2.67,4600.0
2013-01-11,2.67,2.67,2.67,2.67,0.0
2013-01-14,2.67,2.67,2.67,2.67,0.0
2013-01-15,2.67,2.67,2.67,2.67,0.0
2013-01-16,2.67,2.67,2.67,2.67,0.0
2013-01-17,2.67,2.67,2.67,2.67,0.0
2013-01-18,2.67,2.67,2.67,2.67,0.0
2013-01-21,2.67,2.67,2.67,2.67,0.0
2013-01-22,2.67,2.67,2.67,2.67,0.0
2013-01-23,2.67,2.67,2.67,2.67,0.0
2013-01-24,2.59,2.59,2.59,2.59,900.0
2013-01-25,2.67,2.67,2.67,2.67,340.0
2013-01-28,2.67,2.67,2.67,2.67,0.0
2013-01-29,2.59,2.59,2.58,2.58,21660.0
2013-01-30,2.86,2.86,2.86,2.86,1300.0
2013-01-31,2.86,2.86,2.86,2.86,1000.0
2013-02-01,2.86,2.86,2.86,2.86,0.0
2013-02-04,2.77,2.77,2.77,2.77,500.0
2013-02-05,2.77,2.77,2.77,2.77,0.0
2013-02-06,2.77,2.77,2.77,2.77,0.0
2013-02-07,2.77,2.77,2.77,2.77,0.0
2013-02-08,2.77,2.77,2.77,2.77,0.0
2013-02-11,2.49,2.49,2.49,2.49,2000.0
2013-02-12,2.49,2.49,2.49,2.49,0.0
2013-02-13,2.49,2.49,2.49,2.49,0.0
2013-02-14,2.37,2.37,2.37,2.37,1000.0
2013-02-15,2.49,2.49,2.42,2.49,12800.0
2013-02-18,2.49,2.49,2.49,2.49,0.0
2013-02-19,2.49,2.49,2.49,2.49,0.0
2013-02-20,2.49,2.49,2.49,2.49,400.0
2013-02-21,2.49,2.49,2.49,2.49,0.0
2013-02-22,2.44,2.44,2.44,2.44,3000.0
2013-02-25,2.3,2.35,2.3,2.3,57500.0
2013-02-26,2.3,2.3,2.3,2.3,48414.0
2013-02-27,2.3,2.3,2.3,2.3,0.0
2013-02-28,2.3,2.3,2.3,2.3,0.0
2013-03-01,2.3,2.3,2.3,2.3,0.0
2013-03-04,2.3,2.3,2.3,2.3,0.0
2013-03-05,2.49,2.53,2.49,2.53,10000.0
2013-03-06,2.53,2.53,2.21,2.3,18835.0
2013-03-07,2.53,2.53,2.53,2.53,0.0
2013-03-08,2.53,2.53,2.53,2.53,0.0
2013-03-11,2.46,2.53,2.46,2.51,11850.0
2013-03-12,2.24,2.24,2.24,2.24,1500.0
2013-03-13,2.36,2.36,2.36,2.36,3000.0
2013-03-14,2.36,2.36,2.36,2.36,0.0
2013-03-15,2.36,2.36,2.36,2.36,0.0
2013-03-18,2.34,2.77,2.34,2.71,27500.0
2013-03-19,2.67,2.67,2.37,2.37,6000.0
2013-03-20,2.41,2.67,2.41,2.67,3690.0
2013-03-21,2.57,2.57,2.46,2.46,11000.0
2013-03-22,2.57,2.57,2.57,2.57,0.0
2013-03-25,2.49,2.58,2.49,2.58,1301.0
2013-03-26,2.57,2.57,2.57,2.57,1790.0
2013-03-27,2.57,2.57,2.57,2.57,0.0
2013-03-28,2.57,2.57,2.57,2.57,0.0
2013-04-02,2.32,2.34,2.31,2.31,16439.0
2013-04-03,2.35,2.35,2.35,2.35,1000.0
2013-04-04,2.35,2.35,2.35,2.35,0.0
2013-04-05,2.13,2.35,2.13,2.35,5000.0
2013-04-08,2.21,2.21,2.21,2.21,200.0
2013-04-09,2.21,2.21,1.92,1.92,14000.0
2013-04-10,2.21,2.21,2.21,2.21,0.0
2013-04-11,2.3,2.3,2.03,2.03,14500.0
2013-04-12,2.3,2.3,2.3,2.3,0.0
2013-04-15,2.3,2.3,2.3,2.3,0.0
2013-04-16,2.3,2.3,2.3,2.3,0.0
2013-04-17,2.3,2.3,2.3,2.3,0.0
2013-04-18,2.3,2.3,2.3,2.3,0.0
2013-04-19,2.3,2.3,2.3,2.3,0.0
2013-04-22,2.3,2.3,2.3,2.3,0.0
2013-04-23,1.98,1.98,1.98,1.98,6250.0
2013-04-24,1.98,1.98,1.98,1.98,0.0
2013-04-25,2.12,2.12,2.12,2.12,95588.0
2013-04-26,2.12,2.12,2.12,2.12,200.0
2013-04-29,2.12,2.12,2.12,2.12,250.0
2013-04-30,2.12,2.12,2.12,2.12,0.0
2013-05-02,2.03,2.03,2.03,2.03,1250.0
2013-05-03,2.03,2.03,2.03,2.03,2750.0
2013-05-06,2.03,2.03,2.03,2.03,0.0
2013-05-07,1.74,1.89,1.66,1.67,9699.0
2013-05-08,1.84,1.84,1.84,1.84,2600.0
2013-05-13,1.84,1.84,1.84,1.84,14407.0
2013-05-14,1.84,1.84,1.84,1.84,0.0
2013-05-15,1.84,1.84,1.84,1.84,0.0
2013-05-16,1.84,1.84,1.84,1.84,0.0
2013-05-17,1.84,1.84,1.84,1.84,0.0
2013-05-20,1.84,1.84,1.84,1.84,0.0
2013-05-21,1.84,1.84,1.84,1.84,0.0
2013-05-22,1.84,1.84,1.84,1.84,0.0
2013-05-23,1.84,1.84,1.84,1.84,0.0
2013-05-24,1.8,1.83,1.71,1.83,57650.0
2013-05-27,1.97,1.97,1.42,1.42,3200.0
2013-05-28,1.84,1.84,1.84,1.84,2000.0
2013-05-29,1.64,1.64,1.64,1.64,400.0
2013-05-30,1.64,1.64,1.64,1.64,0.0
2013-05-31,1.64,1.64,1.64,1.64,0.0
2013-06-03,1.64,1.64,1.64,1.64,0.0
2013-06-04,1.64,1.64,1.64,1.64,0.0
2013-06-05,1.64,1.64,1.64,1.64,0.0
2013-06-07,1.64,1.64,1.64,1.64,400.0
2013-06-10,1.64,1.94,1.64,1.94,3006.0
