Date,Close,High,Low,Open,Volume
2016-08-18,20.51,20.71,19.23,19.52,7841.0
2016-08-19,19.92,20.41,19.92,20.41,517.0
2016-08-22,20.51,20.51,19.13,19.43,1835.0
2016-08-23,19.72,20.51,19.72,20.51,1631.0
2016-08-24,19.92,20.12,19.92,20.12,208.0
2016-08-25,19.43,19.92,19.43,19.92,659.0
2016-08-26,19.92,19.92,19.52,19.62,1194.0
2016-08-29,20.41,20.41,19.33,19.33,7448.0
2016-08-30,20.31,20.71,19.72,20.31,3587.0
2016-08-31,18.83,19.72,18.44,19.62,3910.0
2016-09-01,20.02,20.51,18.83,18.93,4957.0
2016-09-02,19.43,20.12,19.43,20.12,277.0
2016-09-05,19.72,19.72,19.72,19.72,1521.0
2016-09-06,19.03,19.72,18.83,19.72,8114.0
2016-09-07,18.93,18.93,18.74,18.74,2016.0
2016-09-08,18.93,18.93,18.83,18.83,649.0
2016-09-09,19.23,19.23,19.23,19.23,101.0
2016-09-12,18.64,18.74,18.64,18.74,1910.0
2016-09-13,18.54,18.54,18.54,18.54,1521.0
2016-09-14,18.54,18.54,18.54,18.54,0.0
2016-09-15,18.54,18.54,18.54,18.54,0.0
2016-09-16,18.05,18.14,18.05,18.14,1052.0
2016-09-19,18.34,18.34,18.05,18.05,686.0
2016-09-20,18.34,18.34,18.34,18.34,0.0
2016-09-21,18.05,18.05,17.75,17.75,803.0
2016-09-22,18.05,18.24,18.05,18.24,1572.0
2016-09-23,17.85,18.05,17.85,18.05,104.0
2016-09-26,17.85,17.85,17.85,17.85,1.0
2016-09-27,17.75,17.75,17.75,17.75,2.0
2016-09-28,18.24,18.24,17.55,17.55,256.0
2016-09-29,17.55,17.55,17.55,17.55,4.0
2016-09-30,18.24,18.24,17.55,17.55,425.0
2016-10-03,18.74,18.74,17.75,18.24,1269.0
2016-10-04,18.74,18.74,18.34,18.34,963.0
2016-10-05,17.75,18.44,17.75,18.44,6827.0
2016-10-06,18.54,18.54,18.14,18.14,852.0
2016-10-07,17.75,17.85,17.75,17.85,812.0
2016-10-10,17.75,17.75,17.75,17.75,0.0
2016-10-11,17.26,17.45,17.26,17.45,1319.0
2016-10-12,17.95,17.95,17.26,17.26,407.0
2016-10-13,18.05,18.05,17.95,17.95,254.0
2016-10-14,18.05,18.05,18.05,18.05,0.0
2016-10-17,17.26,17.85,17.26,17.85,5193.0
2016-10-18,19.03,20.12,17.75,17.75,1313.0
2016-10-19,18.14,19.03,18.14,19.03,2009.0
2016-10-20,18.44,18.44,18.14,18.14,37.0
2016-10-21,17.75,18.44,17.75,18.44,104.0
2016-10-24,17.75,17.75,17.75,17.75,169.0
2016-10-25,17.75,17.75,17.75,17.75,203.0
2016-10-26,17.55,17.75,17.55,17.75,136.0
2016-10-27,18.93,18.93,17.26,17.36,5601.0
2016-10-28,18.24,18.93,18.24,18.24,1294.0
2016-10-31,17.45,17.55,15.78,17.55,12342.0
2016-11-01,16.86,17.45,16.76,17.45,5931.0
2016-11-02,17.75,18.24,16.57,16.57,2020.0
2016-11-03,17.75,17.75,17.55,17.55,3989.0
2016-11-04,18.74,18.74,17.75,17.75,1825.0
2016-11-07,18.05,18.74,18.05,18.74,1999.0
2016-11-08,17.75,17.75,17.06,17.26,1973.0
2016-11-09,17.16,17.45,17.16,17.26,1510.0
2016-11-10,16.76,16.96,16.76,16.96,891.0
2016-11-11,16.76,16.96,16.76,16.96,813.0
2016-11-14,16.86,16.86,16.86,16.86,890.0
2016-11-15,16.86,16.86,16.57,16.57,136.0
2016-11-16,16.86,16.86,16.86,16.86,6.0
2016-11-17,17.36,17.75,16.96,16.96,2932.0
2016-11-18,17.45,17.45,16.67,16.86,1979.0
2016-11-21,17.75,17.75,16.57,17.26,6581.0
2016-11-22,17.75,17.75,17.75,17.75,0.0
2016-11-23,16.96,17.45,16.96,17.45,3346.0
2016-11-24,16.76,16.86,16.37,16.86,2924.0
2016-11-25,17.26,17.26,17.26,17.26,870.0
2016-11-28,17.06,17.06,17.06,17.06,12.0
2016-11-29,17.65,17.65,17.16,17.16,5072.0
2016-11-30,17.75,17.75,17.75,17.75,846.0
2016-12-01,17.55,17.75,17.55,17.55,2033.0
2016-12-02,17.16,17.16,17.16,17.16,102.0
2016-12-05,17.16,17.16,17.16,17.16,2.0
2016-12-06,17.16,17.16,17.16,17.16,716.0
2016-12-07,17.16,17.95,17.06,17.06,6798.0
2016-12-08,17.75,17.85,17.75,17.85,2911.0
2016-12-09,18.24,18.34,17.65,17.65,3758.0
2016-12-12,18.24,18.24,18.24,18.24,0.0
2016-12-13,17.75,18.05,17.75,17.75,2683.0
2016-12-14,17.75,17.75,17.75,17.75,812.0
2016-12-15,17.36,17.36,17.36,17.36,12.0
2016-12-16,17.36,17.95,17.36,17.95,122.0
2016-12-19,17.45,17.45,17.36,17.36,101.0
2016-12-20,18.83,19.72,17.75,17.75,2318.0
2016-12-21,19.33,19.33,18.74,18.93,2796.0
2016-12-22,18.83,19.03,18.83,19.03,423.0
2016-12-23,18.83,18.83,18.83,18.83,899.0
2016-12-27,18.14,18.83,18.14,18.83,13.0
2016-12-28,18.14,18.14,18.14,18.14,579.0
2016-12-29,17.75,17.75,17.75,17.75,507.0
2016-12-30,17.75,17.75,17.75,17.75,0.0
2017-01-02,17.75,17.75,17.75,17.75,122.0
2017-01-03,17.36,17.45,17.36,17.45,1521.0
2017-01-04,17.45,17.45,17.36,17.36,111.0
2017-01-05,17.45,17.45,17.45,17.45,0.0
2017-01-09,17.36,17.36,17.36,17.36,132.0
2017-01-10,17.36,17.36,17.36,17.36,0.0
2017-01-11,17.36,17.36,17.36,17.36,1.0
2017-01-12,17.36,17.36,17.36,17.36,0.0
2017-01-13,17.36,17.36,17.36,17.36,18.0
2017-01-16,17.36,17.36,17.36,17.36,0.0
2017-01-17,17.36,17.36,17.36,17.36,0.0
2017-01-18,18.05,18.05,17.36,17.36,2523.0
2017-01-19,17.36,18.05,17.36,18.05,22.0
2017-01-20,17.36,17.36,17.36,17.36,154.0
2017-01-23,17.36,17.36,17.36,17.36,39.0
2017-01-24,17.36,17.36,17.36,17.36,1145.0
2017-01-25,17.36,17.36,17.36,17.36,0.0
2017-01-26,17.26,17.26,16.96,16.96,509.0
2017-01-27,16.86,16.86,16.86,16.86,9.0
2017-01-30,16.86,16.86,16.86,16.86,0.0
2017-01-31,17.06,17.06,16.86,16.86,331.0
2017-02-01,17.06,17.06,16.96,16.96,103.0
2017-02-02,17.06,17.06,16.57,16.57,2286.0
2017-02-03,16.76,16.76,16.76,16.76,103.0
2017-02-06,16.67,16.67,16.67,16.67,951.0
2017-02-07,17.55,17.55,16.76,16.76,6192.0
2017-02-08,18.24,18.83,17.36,17.36,4111.0
2017-02-09,19.23,19.72,18.83,18.83,7627.0
2017-02-10,19.43,19.43,18.74,18.74,305.0
2017-02-13,19.72,20.02,19.23,19.82,3068.0
2017-02-14,19.23,20.02,19.23,19.23,607.0
2017-02-15,19.33,19.43,18.83,19.23,1373.0
2017-02-16,19.23,19.43,18.74,19.33,2607.0
2017-02-17,19.72,19.72,18.93,19.72,4302.0
2017-02-20,19.72,19.72,19.72,19.72,0.0
2017-02-21,19.72,19.72,19.72,19.72,0.0
2017-02-22,19.23,19.23,19.23,19.23,558.0
2017-02-23,20.22,20.61,19.62,19.72,3516.0
2017-02-24,19.43,19.92,19.43,19.92,2248.0
2017-02-27,19.13,19.43,19.13,19.43,1000.0
2017-02-28,20.71,20.71,18.64,18.64,4387.0
2017-03-01,23.37,23.57,20.02,20.41,18435.0
2017-03-02,22.88,24.65,21.69,22.19,3854.0
2017-03-03,26.13,26.13,22.88,22.88,25025.0
2017-03-06,24.65,27.61,24.65,27.61,4194.0
2017-03-07,25.84,26.13,25.15,25.64,7222.0
2017-03-08,24.36,25.74,24.26,25.74,8451.0
2017-03-09,24.06,24.16,23.08,24.16,31431.0
2017-03-10,23.77,24.55,22.68,24.55,10560.0
2017-03-13,24.16,24.16,24.16,24.16,8.0
2017-03-14,26.03,26.53,24.36,24.36,19296.0
2017-03-15,24.75,25.74,24.75,25.74,800.0
2017-03-16,24.55,24.65,24.55,24.65,661.0
2017-03-17,25.05,25.05,25.05,25.05,674.0
2017-03-20,25.54,25.54,24.65,24.65,7439.0
2017-03-21,24.65,24.65,24.65,24.65,507.0
2017-03-22,25.44,25.44,24.65,24.65,604.0
2017-03-23,24.65,25.44,24.65,25.44,608.0
2017-03-24,24.46,24.65,24.46,24.65,2.0
2017-03-27,24.46,24.46,24.46,24.46,420.0
2017-03-28,24.65,25.34,24.65,25.34,66.0
2017-03-29,24.65,24.65,24.65,24.65,11.0
2017-03-30,24.65,24.65,24.65,24.65,77.0
2017-03-31,24.65,24.65,24.65,24.65,0.0
2017-04-03,24.65,25.64,24.65,25.15,305.0
2017-04-04,24.26,25.44,24.26,24.65,1025.0
2017-04-05,24.36,25.15,24.36,24.95,1249.0
2017-04-06,24.36,24.36,24.36,24.36,0.0
2017-04-07,24.65,24.65,24.65,24.65,1.0
2017-04-10,24.65,24.65,24.65,24.65,357.0
2017-04-11,24.65,24.65,24.16,24.65,4389.0
2017-04-12,24.06,24.16,23.67,24.16,1412.0
2017-04-13,24.06,24.06,24.06,24.06,0.0
2017-04-18,24.65,24.65,24.06,24.06,643.0
2017-04-19,25.24,25.64,25.24,25.64,13715.0
2017-04-20,25.64,25.64,25.44,25.44,2199.0
2017-04-21,26.53,26.53,25.64,25.64,3893.0
2017-04-24,26.53,26.53,26.13,26.13,1754.0
2017-04-25,26.72,26.72,26.13,26.13,1121.0
2017-04-26,27.02,28.1,26.53,26.62,4218.0
2017-04-27,27.51,27.61,27.02,27.02,1661.0
2017-04-28,27.61,28.3,27.32,27.51,3554.0
2017-05-02,24.55,27.61,23.47,27.61,9075.0
2017-05-03,23.96,23.96,23.08,23.77,2105.0
2017-05-04,25.24,25.64,23.96,23.96,3018.0
2017-05-05,25.64,25.64,24.75,24.75,84.0
2017-05-08,25.64,25.64,24.65,25.64,2705.0
2017-05-09,25.64,25.64,25.24,25.24,1410.0
2017-05-10,24.75,25.15,24.65,25.15,1807.0
2017-05-11,23.96,25.15,23.67,25.15,3679.0
2017-05-12,24.55,24.55,23.67,24.36,608.0
2017-05-15,23.57,23.67,23.37,23.67,1258.0
2017-05-16,23.57,23.57,23.57,23.57,0.0
2017-05-17,22.68,23.57,22.68,23.57,1439.0
2017-05-18,21.6,22.78,21.3,22.78,1083.0
2017-05-19,21.0,21.69,20.71,21.6,7832.0
2017-05-22,22.88,23.47,20.41,20.41,5251.0
2017-05-23,22.78,22.78,22.68,22.68,1034.0
2017-05-24,22.29,22.29,22.29,22.29,193.0
2017-05-26,22.29,22.29,22.29,22.29,182.0
2017-05-29,22.78,23.57,22.78,23.17,1695.0
2017-05-30,23.37,24.65,23.37,23.67,2380.0
2017-05-31,22.78,23.67,22.78,23.67,38.0
2017-06-01,23.17,23.67,22.19,22.78,2424.0
2017-06-02,21.99,22.98,21.6,22.78,5517.0
2017-06-05,22.19,22.19,21.3,21.4,2028.0
2017-06-06,22.19,22.19,22.19,22.19,0.0
2017-06-07,21.3,21.3,21.3,21.3,1.0
2017-06-08,20.71,21.69,19.13,20.71,10421.0
2017-06-09,21.1,21.2,20.91,21.2,2429.0
2017-06-12,20.31,21.79,19.92,20.41,19219.0
2017-06-13,19.92,20.71,19.92,20.41,2131.0
2017-06-14,20.02,20.22,19.82,19.82,1996.0
2017-06-15,19.23,19.72,19.23,19.43,10546.0
2017-06-16,19.23,19.23,19.23,19.23,426.0
2017-06-19,19.33,19.72,19.33,19.72,21.0
2017-06-20,19.23,19.23,19.23,19.23,407.0
2017-06-21,18.93,19.13,18.93,19.13,304.0
2017-06-22,20.02,20.02,19.13,19.13,1225.0
2017-06-23,20.02,20.02,20.02,20.02,0.0
2017-06-26,20.12,20.51,20.12,20.51,93.0
2017-06-27,19.23,19.72,19.23,19.72,431.0
2017-06-28,20.12,20.91,19.23,19.23,3755.0
2017-06-29,19.62,20.12,19.62,20.12,43.0
2017-06-30,18.74,19.43,18.34,19.43,4077.0
2017-07-03,18.24,18.74,18.24,18.74,2485.0
2017-07-04,17.85,18.24,17.85,18.24,4715.0
2017-07-05,17.26,17.65,16.37,17.65,1554.0
2017-07-06,16.57,16.76,16.27,16.27,637.0
2017-07-07,16.86,16.86,16.47,16.47,1459.0
2017-07-10,18.74,18.74,16.86,16.86,1832.0
2017-07-11,18.64,19.33,18.64,18.74,1616.0
2017-07-12,18.34,18.74,18.34,18.74,319.0
2017-07-13,18.74,18.74,18.34,18.34,68.0
2017-07-14,18.74,18.74,18.74,18.74,254.0
2017-07-17,18.34,18.34,18.34,18.34,608.0
2017-07-18,18.54,18.54,18.54,18.54,5.0
2017-07-19,18.74,18.74,18.34,18.54,9738.0
2017-07-20,18.74,18.74,18.34,18.34,1268.0
2017-07-21,18.74,18.74,18.74,18.74,0.0
2017-07-24,18.05,18.24,18.05,18.24,1339.0
2017-07-25,18.05,18.05,18.05,18.05,304.0
2017-07-26,17.55,17.55,17.55,17.55,2118.0
2017-07-27,18.74,18.74,18.05,18.05,862.0
2017-07-28,18.74,18.74,18.74,18.74,0.0
2017-07-31,18.74,18.74,18.74,18.74,319.0
2017-08-01,18.74,18.74,18.74,18.74,801.0
2017-08-02,18.54,19.23,18.54,19.23,1380.0
2017-08-03,18.54,18.74,18.54,18.74,135.0
2017-08-04,18.74,18.74,18.05,18.05,1769.0
2017-08-07,18.14,18.14,18.14,18.14,1.0
2017-08-08,18.14,18.14,18.05,18.14,1083.0
2017-08-09,19.23,19.23,18.74,18.74,811.0
2017-08-10,18.54,18.54,18.54,18.54,710.0
2017-08-11,17.65,18.05,17.65,18.05,2910.0
2017-08-14,17.95,18.14,16.76,17.55,6680.0
2017-08-15,17.45,17.45,16.37,17.26,4264.0
2017-08-16,17.45,17.45,17.45,17.45,0.0
2017-08-17,16.37,16.76,16.37,16.67,8513.0
2017-08-18,15.98,16.37,15.78,16.07,10835.0
2017-08-21,17.26,17.26,16.37,16.37,4232.0
2017-08-22,16.27,16.76,15.78,16.76,9561.0
2017-08-23,18.74,18.74,16.76,16.76,2748.0
2017-08-24,16.17,17.36,16.17,17.36,4235.0
2017-08-25,16.57,16.57,16.57,16.57,608.0
2017-08-28,16.57,16.57,16.57,16.57,1014.0
2017-08-29,16.57,16.57,16.57,16.57,0.0
2017-08-30,16.57,16.57,16.57,16.57,0.0
2017-08-31,16.57,16.57,16.57,16.57,0.0
2017-09-01,16.67,16.67,16.67,16.67,367.0
2017-09-04,16.17,16.17,16.17,16.17,928.0
2017-09-05,15.19,15.48,15.19,15.48,1039.0
2017-09-06,14.59,14.79,14.59,14.79,265.0
2017-09-07,14.59,14.59,14.59,14.59,0.0
2017-09-08,14.59,14.59,14.59,14.59,0.0
2017-09-11,13.66,14.5,13.66,14.5,257.0
2017-09-12,14.45,14.45,13.66,13.66,1521.0
2017-09-13,13.81,14.45,13.81,14.45,3610.0
2017-09-14,14.2,14.2,13.81,13.81,102.0
2017-09-15,14.59,14.59,13.81,13.81,1921.0
2017-09-18,14.25,14.25,14.2,14.2,27.0
2017-09-19,14.79,14.79,14.2,14.2,176.0
2017-09-20,14.3,14.3,14.2,14.2,731.0
2017-09-21,14.3,14.3,14.3,14.3,0.0
2017-09-22,15.78,15.78,14.3,14.3,6903.0
2017-09-25,15.19,15.38,15.19,15.38,3525.0
2017-09-26,14.69,15.19,14.69,15.19,370.0
2017-09-27,14.69,14.69,14.69,14.69,0.0
2017-09-28,14.69,14.69,14.69,14.69,508.0
2017-09-29,14.74,14.74,14.74,14.74,14.0
2017-10-02,14.55,14.79,14.55,14.79,1743.0
2017-10-03,14.3,14.3,14.3,14.3,1030.0
2017-10-04,14.79,14.79,14.4,14.4,1020.0
2017-10-05,14.15,14.59,14.15,14.59,6531.0
2017-10-06,13.81,13.81,13.81,13.81,3.0
2017-10-09,14.3,14.3,13.81,13.81,1607.0
2017-10-10,13.81,13.81,13.81,13.81,3573.0
2017-10-11,13.31,13.31,13.31,13.31,507.0
2017-10-12,13.26,13.31,13.26,13.31,1537.0
2017-10-13,13.26,13.26,13.26,13.26,0.0
2017-10-16,13.26,13.26,13.26,13.26,0.0
2017-10-17,12.82,12.87,12.82,12.87,152.0
2017-10-18,12.57,12.82,12.52,12.82,1394.0
2017-10-19,12.92,12.92,12.57,12.57,1459.0
2017-10-20,12.72,13.02,12.72,13.02,1725.0
2017-10-23,13.02,13.41,13.02,13.12,4490.0
2017-10-24,13.12,13.12,13.02,13.02,127.0
2017-10-25,12.92,12.92,12.67,12.67,59.0
2017-10-26,12.67,12.67,12.67,12.67,2.0
2017-10-27,13.02,13.02,13.02,13.02,2.0
2017-10-30,13.02,13.02,13.02,13.02,0.0
2017-10-31,12.67,12.67,12.67,12.67,1.0
2017-11-01,12.67,12.82,12.67,12.82,408.0
2017-11-02,13.07,13.07,13.07,13.07,1117.0
2017-11-03,13.41,13.41,12.92,12.92,1522.0
2017-11-06,12.72,13.41,12.72,13.41,4623.0
2017-11-07,14.69,14.79,12.82,12.82,11151.0
2017-11-08,14.69,14.79,14.69,14.79,147.0
2017-11-09,13.95,14.2,13.95,14.2,793.0
2017-11-10,13.95,13.95,13.95,13.95,1017.0
2017-11-13,13.61,13.66,13.46,13.66,2282.0
2017-11-14,13.61,13.61,13.61,13.61,0.0
2017-11-15,13.41,13.41,13.41,13.41,761.0
2017-11-16,13.46,13.71,13.41,13.41,314.0
2017-11-17,13.46,13.46,13.46,13.46,0.0
2017-11-20,13.21,13.21,13.21,13.21,497.0
2017-11-21,13.12,13.21,13.12,13.21,508.0
2017-11-22,13.02,13.07,13.02,13.07,411.0
2017-11-23,13.02,13.02,13.02,13.02,25.0
2017-11-24,13.12,13.12,12.62,13.02,1695.0
2017-11-27,12.82,12.82,12.82,12.82,10.0
2017-11-28,13.21,13.21,12.82,12.82,3.0
2017-11-29,12.82,12.82,12.82,12.82,61.0
2017-11-30,12.82,12.82,12.82,12.82,23.0
2017-12-01,13.31,13.31,12.82,12.82,314.0
2017-12-04,12.82,12.82,12.82,12.82,1.0
2017-12-05,12.82,12.82,12.82,12.82,0.0
2017-12-06,13.31,13.31,12.82,12.82,2208.0
2017-12-07,13.02,13.31,13.02,13.26,2547.0
2017-12-08,13.16,13.16,12.67,12.67,2346.0
2017-12-11,13.02,13.02,13.02,13.02,7.0
2017-12-12,13.02,13.21,13.02,13.21,620.0
2017-12-13,12.62,12.87,12.62,12.87,516.0
2017-12-14,12.62,12.62,12.62,12.62,0.0
2017-12-15,12.62,12.92,12.62,12.62,1292.0
2017-12-18,12.72,12.72,12.72,12.72,1371.0
2017-12-19,12.62,12.62,12.62,12.62,895.0
2017-12-20,12.77,12.77,12.77,12.77,580.0
2017-12-21,12.77,12.77,12.77,12.77,0.0
2017-12-22,12.43,12.82,12.43,12.82,33.0
2017-12-27,12.62,12.92,12.33,12.33,1878.0
2017-12-28,12.43,12.43,12.43,12.43,609.0
2017-12-29,12.82,12.82,12.43,12.43,1473.0
2018-01-02,13.12,13.12,13.12,13.12,1.0
2018-01-03,12.82,12.82,12.82,12.82,1.0
2018-01-04,12.82,12.82,12.82,12.82,0.0
2018-01-05,13.31,13.31,13.31,13.31,507.0
2018-01-08,13.31,13.31,13.31,13.31,0.0
2018-01-09,13.81,13.81,13.41,13.41,2535.0
2018-01-10,14.1,14.1,14.1,14.1,1064.0
2018-01-11,14.1,14.1,14.1,14.1,0.0
2018-01-12,14.0,14.0,14.0,14.0,3.0
